url,url_hash,source,score,lastmod,changefreq,priority
https://docs.python.org/3/c-api/veryhigh.html,6b3994cec734175043209212eacb4bb360bffbd757d15fd233401a862991aabf,link_depth1,50,,,
https://docs.python.org/3/c-api/weakref.html,87861a6c805c020a35dc5d4c53b8bae2f3977460c346a97e9ce1f7a38a9721d2,link_depth1,50,,,
https://docs.python.org/3/extending/building.html,6720deb43496f9a0fd0a627ca2080cd2c9153d9275eaaef4d6f189362014da9c,link_depth1,50,,,
https://docs.python.org/3/extending/embedding.html,ed46ea91f9da50cf43fbd941eacf41c3cc813c987c3cc8ec45bada95f712b558,link_depth1,50,,,
https://docs.python.org/3/extending/extending.html,ed8b267621f5626d3cda21e1a9af9551de9a84ba2143b753c84550c87231a5a8,link_depth1,50,,,
https://docs.python.org/3/extending/newtypes.html,4cf09e54cd59572967353a0f8a0a7bc7d146617e0e561ea4989fd1801dc85265,link_depth1,50,,,
https://docs.python.org/3/extending/newtypes_tutorial.html,87937b201ad13c6a7f1de05237177e01579dd4afe6ce5197750a0f1677ac528d,link_depth1,50,,,
https://docs.python.org/3/extending/windows.html,2e9a8a6de79696a786c237f6d2f388ead46936a3de10bc2e8da7a69aa63537c7,link_depth1,50,,,
https://docs.python.org/3/faq/design.html,4c68c6e1dc7b8d4e9d293d45ebb937517d2058e7f907e68038d2981141edd4de,link_depth1,50,,,
https://docs.python.org/3/faq/extending.html,cd4e7191ca6c87597f4c68606f1a13c78cc4928105b95f23a92075baba47c3ad,link_depth1,50,,,
https://docs.python.org/3/faq/general.html,573c49e4f032d6ed69bf484315c73e94400a237fbae4dac39cddfafb217a3ae7,link_depth1,50,,,
https://docs.python.org/3/faq/gui.html,d124489886108dbc073e3961b0bb865b9b4d6ebd43d2c039c629ae7ba3f1db8e,link_depth1,50,,,
https://docs.python.org/3/faq/installed.html,08fc7261c152757908b59088a3e902ca13733997904c6447ae97c47d557cd2f0,link_depth1,50,,,
https://docs.python.org/3/faq/library.html,095c358640bc92921d3c5ef0d513d72a623af964c6c2428366a2639126f9a7e7,link_depth1,50,,,
https://docs.python.org/3/faq/programming.html,29ede6f7a16b3ffdff22d858e1687c108b8a434af2ae5e056970fd23b1ed9797,link_depth1,50,,,
https://docs.python.org/3/faq/windows.html,7f2fef546ca8815415c2c9c177aae09f53261d2f20e6d2c41ed582d9d4b98171,link_depth1,50,,,
https://docs.python.org/3/genindex-A.html,f2c2929f6274a4664d1fa5941509a0a7d6864c7a15171a71f141d4df5bbc7de4,link_depth1,50,,,
https://docs.python.org/3/genindex-B.html,d8493177b7cbea444b2623543579d7945db80a8896c7ddd7afce08aa9194d666,link_depth1,50,,,
https://docs.python.org/3/genindex-C.html,f10637bf1fbf3a171c42bddc4d63fc2ce3221bc2017d84e151ce0eebdee6cd6e,link_depth1,50,,,
https://docs.python.org/3/genindex-D.html,3870b84a644072bef91a5375c1c185b59ed09a6c400cf5b8d33220219ba0d017,link_depth1,50,,,
https://docs.python.org/3/genindex-E.html,0f6a67f88a5e05394de715212c83d1f4e5e2983767473620412b01db007345b6,link_depth1,50,,,
https://docs.python.org/3/genindex-F.html,fd8298d3e77a5c0f69db0d8c1eb958064b878fd738a9c9ea8bbb8729f709de3b,link_depth1,50,,,
https://docs.python.org/3/genindex-G.html,2c9bb2f4538610cce1a1880d709bf96c3940c7e94f63d944c632814e4c68b722,link_depth1,50,,,
